H,Re_Y1,Im_Y1,Re_Y2,Im_Y2,I1,I2,theta1,eb,ec,Delta_pomega,phi1,phi2
-6.722715702882452e-13,0.003927346069283025,0.0051197537371160335,0.21004073377439217,-0.22384530220695056,2.3605735725920626e-12,3.6922607113770534e-09,0.916442834515498,0.20693100034098155,0.17720570547193032,0.052825164014435655,-2.30655990326904,-2.3593850672834757
-8.773166996498362e-13,0.002571882583408179,-0.005828410270535257,-0.16683706469540308,0.25679802636125637,2.3009445897252074e-12,3.675697496530735e-09,-1.155228817058339,0.209470923682614,0.17157561471413973,0.008599230119686857,-11.568909413545606,-11.577508643665293
-7.528130077303314e-13,0.002912062242864919,0.005647320307201208,0.195645934096994,-0.23660325963629358,2.2888951152475734e-12,3.693923105064797e-09,1.094704236250615,0.20781441251858182,0.17580369550116487,0.04866086242861553,4.037751882621644,3.9890910201930287
-1.0582432662805622e-12,0.002836127831261745,-0.006464374689987597,-0.1547899258119553,0.2646890978732688,2.8251865931438925e-12,3.685841808028393e-09,-1.1573523076666252,0.210184690254325,0.17106761505337326,0.006886586776386067,-5.23931073815753,-5.246197324933917
-8.501332087354802e-13,0.0018689418264768518,0.006346364162985283,0.18814276167460936,-0.24236595054435253,2.481382182715975e-12,3.6895100828776467e-09,1.284402061231723,0.20848894737893386,0.174333997057768,0.04490593349204086,4.0671966215922986,4.022290688100258
-8.651530053103485e-13,0.0029569297392668986,-0.006879233499321591,-0.13377560341205363,0.27520049030555954,3.178665421305968e-12,3.669773933043783e-09,-1.164838215178109,0.20998831404275706,0.17028403623494304,0.002951600770504048,19.96884465008845,19.965893049317945
-6.443656069367498e-13,0.0016909130066999607,0.005605848771699822,0.17134252565405622,-0.2539117749461699,1.9438317430344256e-12,3.676731065838914e-09,1.2778413833632125,0.208000609232002,0.17422525101981082,0.0380054775730258,10.414593685182146,10.37658820760912
-6.233577688204404e-13,0.003395661888801007,-0.0069172989662842225,-0.11756799841195104,0.28210798109799645,3.3669485352925218e-12,3.6604430863078853e-09,-1.1144598637316663,0.20980694789257556,0.16991962649483072,-0.004021263323283342,1.1746284234243873,1.1786496867476706
-6.970179874565035e-13,0.0017563502640149168,0.005185058652313932,0.15195450381141312,-0.26681884797378175,1.6991036579054126e-12,3.6945737358564522e-09,1.2441940060311765,0.20846515278247016,0.17469068494245318,0.03418821228669791,16.772438015701027,16.73824980341433
-9.783125281717085e-13,0.004320552561191751,-0.006280529635000413,-0.09786326234440323,0.2893079728853588,3.2945398912782732e-12,3.6562623722329964e-09,-0.9682183673913417,0.2095476390361558,0.1700806309139477,-0.017663532123589565,7.522048378046261,7.53971191016985
