This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Thu Jul 03 11:01:18 2025

"TIC ID","TOI","CTOI","Master priority","SG1B priority","SG2 priority","SG3 priority","SG4 priority","SG5 priority","ESM","TSM","Predicted Mass (M_Earth)","Time Series Observations","Spectroscopy Observations","Imaging Observations","TESS Disposition","TFOPWG Disposition","View all TFOPWG Disposition","TESS mag","Pipeline Signal ID","Source","Detection","RA (deg)","Dec (deg)","PM RA (mas/yr)","PM Dec (mas/yr)","Transit Epoch (BJD)","Period (days)","Duration (hours)","Depth (mmag)","Depth (ppm)","Planet Radius (R_Earth)","Planet Insolation (Earth flux)","Planet Eq Temp (K)","Planet SNR","Stellar Distance (pc)","Stellar Teff (K)","Stellar log(g) (cm/s2)","Stellar Radius (R_Sun)","Stellar Metallicity","Stellar Mass (M_Sun)","Sectors","Comments","Date TOI Alerted (by TESS Project)","Date TOI Updated (by TESS Project)","Date Modified (by ExoFOP-TESS)"
"372758077","4168.01","","3","5","3","3","4","4","16.8","42.5","317","1","11","2","PC","PC","4168.01","11.447","1","spoc-s14-s60-b0A-PC","FAINT","173.833691","79.413053","25.987","7.203","2459394.256621","29.382147588655","2.9371293379469","7.162768","6575.4394880445","14.732977568453","41.987746614698","649.23270838259","29.363188","326.475","6016","4.36","1.1547199487686","","1.11","14,20,21,26,40,41,53,60","found in faint-star QLP search; v-shaped","2021-06-23","2024-09-06","2024-09-07"
"372747949","4169.01","","3","3","3","1","4","4","13.7","31.6","91.8","0","0","0","PC","PC","4169.01","12.7553","1","qlp-s52-tois","FAINT","311.820471","76.107008","9.747","2.337","2459763.167593","3.4026932","5.23","3.153209","2900","11.5347","1695.28","1787","28","917.988","5661","3.77","2.18","","1.01","17,18,19,24,25,26,52","found in faint-star QLP search; 3 stars in pixel","2021-06-23","2024-08-22","2024-08-22"
"366972162","4170.01","","3","4","3","3","4","4","49.2","47.1","317","5","1","1","PC","PC","4170.01","12.3623","1","qlp-s52-tois","FAINT","337.594234","77.865504","-3.678","-6.046","2459738.853306","2.190225","3.151","9.541999","8750","15.1395","1559.45","1750","75","587.217","5929","4.09","1.56","","1.08","17,18,19,24,25,26,52","found in faint-star QLP search; not synchronized to underlying variability","2021-06-23","2024-08-22","2024-08-22"
"362223355","4171.01","","3","3","3","3","4","4","3.3","28.8","10.21","3","0","1","PC","PC","4171.01","12.4747","1","qlp-s26-faintsearch","FAINT","286.720557","81.654539","10.876","26.487","2459885.746921","3.7453991","3.327","1.510223","1390","3.17171","428.765","1267","15","279.324","5133","4.56","0.81","","0.865","14,18,19,20,24,25,26,40,47,52,58","found in faint-star QLP search; bad transit shape (w-like)","2021-06-23","2024-08-22","2024-08-22"
"359388309","4172.01","","1","1","1","4","4","4","2","21.3","6.12","4","1","5","PC","PC","4172.01","12.2997","1","qlp-s56-tois","FAINT","268.045217","58.366826","-0.99","0.125","2459850.557908","4.1915095","3.187","0.977603","900","2.33252","270.353","1129","15","241.956","4996","4.56","0.79","","0.828","14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,50,51,52,53,54,55,56","found in faint-star QLP search; possible stellar variability","2021-06-23","2024-08-22","2024-08-22"
"358613376","4173.01","","3","3","3","3","4","4","27.2","102.1","127.56","2","1","1","PC","PC","4173.01","12.6361","1","qlp-s41-tois","FAINT","175.198472","79.612558","1.809","2.398","2459942.653105","8.2713274","3.809","22.754962","20740","14.0507","146.225","968","113","462.904","5921","4.5","0.97","","1.08","14,20,21,26,40,41,53,60","found in faint-star QLP search","2021-06-23","2024-08-22","2024-08-22"
"356822426","4174.01","","3","3","3","3","4","4","7.2","25.7","38.55","0","4","1","PC","PC","4174.01","12.456","1","qlp-s51-tois","FAINT","275.098441","71.161935","1.475","-5.681","2459714.79482","1.5569519","1.066","1.03194","950","6.93656","614.242","1386","14","1043.59","6464","3.94","2.04","","1.31","14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51","found in faint-star QLP search","2021-06-23","2024-08-22","2024-08-22"
"952046774","4175.01","","3","3","3","3","4","4","34.6","254.6","9.25","1","2","1","PC","PC","4175.01","8.0935","1","qlp-s46-tois","QLP","198.540133","-16.559329","140.331","-140.138","2459578.454185","2.1632835","1.362","0.901535","830","","","","29","46.5528","","","","","","37,46","no stellar information; brighter of two real stars (TIC 952046774 and 952046773) which are phantom split with TIC 347752831","2021-06-29","2022-03-11","2022-12-14"
"58533991","4176.01","","3","5","3","3","4","4","101.6","156.7","317","0","0","1","PC","APC","4176.01","9.5399","1","qlp","QLP","202.001393","-29.791077","-7.708","8.812","2459328.306387","3.2089372","3.1","6.872702","6310","19.3856","1849.02","1826","12","397.15","7423","3.89774","2.43","","1.7","37","large planet candidate; additional variability in LC","2021-06-29","2021-06-29","2022-12-14"
"130981260","4177.01","","3","5","3","3","4","4","57.5","70.6","317","0","0","1","PC","APC","4177.01","10.1793","1","qlp-s64-ffi","QLP","188.565163","-35.05366","-33.6","1.661","2460065.35254","3.6928289","3.866","5.685661","5223","15.6542","1756.36","1803","79","430.587","7042","3.97","2.13","","1.55","10,37,64","variable host","2021-06-29","2023-06-28","2023-08-10"
"289988797","4178.01","","5","5","5","5","5","5","65.7","179.2","69.61","0","3","3","EB","FP","4178.01","10.0415","1","qlp-s46-tois","QLP","192.13314","-13.65338","-64.101","-23.867","2459576.857352","2.2042212","1.011","4.624212","4250","9.78883","97.961","876","14","197.507","5702","4.14","1.42","","1.016","10,37,46","TFOP FP (SEB2)","2021-06-29","2022-03-11","2022-12-14"
"297148017","4179.01","","3","3","3","3","4","4","","","14.43","1","4","1","PC","PC","4179.01","10.3738","1","qlp","QLP","202.416161","-16.555127","-55.88","-4.41","2459330.92687","2.5485772","3.113","1.379761","1270","","4846.69","2324","13","","4813.4","","","","","10,37","possible depth-aperture correlation; check neighbor TIC 2917148024","2021-06-29","2021-06-29","2022-12-14"
"126737992","4180.01","","3","4","3","3","4","4","18","109","17.29","1","0","3","PC","APC","4180.01","8.2938","1","spoc-s01-s36-b0H","SPOC","136.91925","-50.640231","-42.768","16.208","2459989.161676","1.5954319238663","1","0.51437","473.63974365215","4.3219935400283","10433.760937011","2577.6857460226","21.354738","166.873","7511","3.92857","1.9206700325012","","1.75","8,9,35,36,62,63","possible odd-even or secondary; variable star","2021-07-01","2023-09-11","2023-09-12"
"426017070","4181.01","","5","5","5","5","5","5","8.3","360.5","9.25","10","0","2","PC","FP","4181.01","15.951","1","spoc-s01-s36-b0H","SPOC","42.812401","-73.155511","1.758","-0.781","2458354.57189","0.59925331399356","2.3197658114711","26.798195","24379.938348219","2.9919707181935","228935.29952082","5578.8918184079","21.224243","5885.3","31000","5.59998","0.18000000715256","","0.47","2,13,27,28,29","V-shaped but consistent with grazing incidence; possible odd-even; TFOP FP/EB","2021-07-01","2025-01-27","2025-03-08"
"31637479","4182.01","","2","2","2","3","4","4","1.2","19.4","8.15","0","2","8","PC","PC","4182.01","9.2747","1","qlp-s68-ffi","SPOC","45.914751","-69.747697","127.585","58.437","2460184.893103","27.848697","3.519","0.372471","343","2.77036","19.8693","588","10","132.682","5399.6","3.9","1.56","-0.77","0.94","1,2,3,27,28,29,30,67,68","potential L1 planet; low SNR","2021-07-08","2023-11-16","2023-12-08"
"421951960","4183.01","","2","2","2","3","4","4","4.2","52.3","10.76","1","4","1","PC","PC","4183.01","9.10478","1","spoc","SPOC","329.829884","-19.7446","25.977","6.913","2458332.496296","11.791557440115","1.6063345299138","0.718961","661.96851566122","3.2687802107972","187.59280593571","943.89523663287","7.5005584","135.086","6407","4.35687","1.245120048523","","1.257","1,28","potential L1 planet; low SNR","2021-07-08","2021-07-08","2022-12-14"
"394357918","4184.01","","2","5","2","4","4","4","2.2","64.5","7.07","8","0","2","PC","CP","4184.01","14.2612","1","spoc-s01-s39-b0A-PC","SPOC","43.828475","-79.414704","79.049","165.735","2458326.789691","4.9019938399647","1.3243803704244","11.762238","10774.951205986","2.5554145281652","5.0534848103776","382.39965407016","11.158407","69.3649","3147","5.04654","0.24080699682236","","0.210978","1,28,39","small star","2021-07-08","2022-03-21","2023-12-03"
"152563846","4185.01","","1","2","1","3","4","4","2.1","31","11.08","1","1","3","PC","PC","4185.01","10.7194","1","spoc-s01-s39-b0A-PC","SPOC","172.227886","-38.106977","-86.584","69.757","2460064.26053","16.541421896152","3.4223633255214","1.193518","1098.6666330914","3.3270234248182","23.342636386011","560.60533423033","10.98966","99.0303","4395.6","4.49","0.93843501806259","-0.67","0.69","10,36,37,63","weak signal; even transit shapes worse than odd; possible TTVs","2021-07-08","2024-01-22","2024-01-22"
"300579472","4186.01","","2","4","2","3","4","4","2.7","51.1","5.33","3","4","1","PC","PC","4186.01","8.985","1","qlp-s68-ffi","SPOC","321.108012","-29.248223","145.385","-201.617","2460168.355054","12.7503356","3.297","0.75159","692","2.17135","54.0301","755","11","68.4487","5639","4.55041","0.88","","0.94","1,28,68","","2021-07-08","2023-11-15","2023-12-08"
"176780257","4187.01","TIC 176780257.01","3","3","3","3","4","4","4.8","38.3","24.46","0","4","1","PC","PC","4187.01","8.301","1","spoc","SPOC","48.283944","-34.375416","87.231","32.742","2458425.23933","30.881260137048","10.772337429121","0.461709","425.15969985543","5.2996591592079","148.96107456532","891.02101823245","13.299181","154.732","6047","3.7899","2.2319900989533","","1.12","4,30,31","","2021-07-08","2021-07-08","2022-12-14"
"424747720","4188.01","","5","5","5","5","5","5","20.4","128.7","96.4","1","0","0","PC","FP","4188.01","13.0123","1","spoc","SPOC","290.672257","-51.426409","-8.162","-37.911","2458655.604161","10.281328392638","2.4414916376118","41.310875","37333.963168406","11.875911930378","10.998280922514","464.46281678014","51.878952","148.134","3919","4.63413","0.59331697225571","","0.582602","13,27","","2021-07-08","2021-07-08","2022-12-14"
"7422496","4189.01","TIC 7422496.01","1","1","1","3","4","4","1.1","44","6.67","7","8","3","PC","PC","4189.01","8.7601","1","spoc","SPOC","81.348892","-44.431285","-44.098","-110.328","2458470.361615","46.962105260915","5.7665721656199","0.823071","757.78873137454","2.4680695336031","11.38144260628","468.45629335331","16.444445","69.6026","5744","4.56261","0.87932097911835","","1.03","5,6,31,32,33","","2021-07-08","2021-07-08","2022-12-14"
"65416038","4190.01","","2","2","2","4","4","4","1.1","24.2","5.27","3","3","2","PC","PC","4190.01","10.6617","1","spoc","SPOC","40.92402","-28.343988","-3.726","-68.86","2458388.816262","15.606230733077","3.6444849239109","0.715814","659.07178905392","2.1494954485153","29.418363490668","593.98349443392","8.667278","121.494","5067","4.54195","0.81658500432968","","0.847","3,30,31","potential L1 planet; low SNR","2021-07-08","2021-07-08","2022-12-14"
"167905035","4191.01","","2","2","2","3","4","4","0","12","5.81","0","2","1","PC","PC","4191.01","8.6282","1","spoc","SPOC","151.707956","-29.966743","-73.111","-111.819","2458548.668852","742.8561163655","5.6483284919738","0.451044","415.34041786696","2.2756143062179","0.46710533061435","210.84992721816","9.040324","83.9132","5816","4.37494","1.10194003582","","1.05","9,35,36","actual period is likely shorter","2021-07-08","2021-07-08","2022-12-14"
"41995709","4192.01","","3","3","3","3","4","4","55.9","70.2","317","1","6","1","PC","PC","4192.01","11.8791","1","qlp-s03-faintsearch","FAINT","23.788129","-41.507216","16.548","21.795","2458403.421558","4.2300182","1.847","3.774056","3470","17.0408","927.501","1537","18","507.639","6064.1","4.18","1.44","-0.45","1.13","3","somewhat V-shaped; found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"382419744","4193.01","","3","3","3","3","4","4","16","53.5","91.53","2","0","1","PC","PC","4193.01","12.7464","1","qlp-s03-faintsearch","FAINT","35.04738","-54.10332","28.508","-5.544","2458397.745101","6.5081212","5.472","9.005425","8260","11.511","473.037","1299","52","597.937","5652.8","4.38","1.27","","1.01","2,3","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"299176311","4194.01","","3","5","3","4","4","4","19","67.4","34.58","5","1","2","PC","APC","4194.01","12.5496","1","qlp-s03-faintsearch","FAINT","22.26623","-8.17935","8.914","9.862","2458404.822816","1.0432995","1.169","3.545282","3260","6.51532","1405.89","1705","13","505.742","5943","4.42","1.07","","1.09","3","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"67598139","4195.01","","3","3","3","3","4","4","12.1","50.2","56.18","2","0","1","PC","PC","4195.01","12.6802","1","qlp-s03-faintsearch","FAINT","17.632245","-34.270678","19.339","8.408","2458399.818502","5.4447698","1.366","5.900696","5420","","55.9408","761","13","491.261","5890","","","","","3","some odd-even but few transits; found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"67566164","4196.01","","3","4","3","3","4","4","60.7","75.3","317","4","1","1","PC","PC","4196.01","12.5345","1","qlp-s03-faintsearch","FAINT","16.001037","-31.68549","-2.776","-0.341","2458404.326719","3.125924","2.985","20.484439","18690","17.3686","600.297","1378","82","560.078","5828","4.28","1.24","","1.05","3","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"332579116","4197.01","TIC 332579116.01","3","4","3","3","4","4","56.5","163","107.63","3","1","1","PC","PC","4197.01","12.8512","1","qlp-s05-faintsearch","FAINT","62.022558","-12.332383","-2.192","-4.431","2458456.806385","3.9017499","1.845","30.197827","27430","12.6062","73.9553","816","70","240.7","4665","4.6","0.71","","0.74","5","found in faint-star QLP search; CTOI from Olmschenk et al. (2021)","2021-07-12","2024-08-22","2024-08-22"
"459913687","4198.01","","3","3","3","3","4","4","24.1","70.6","101.75","2","0","1","PC","PC","4198.01","13.3547","1","qlp-s05-faintsearch","FAINT","59.018561","3.610113","0.533","1.524","2458458.49423","4.746318","3.117","13.624255","12470","12.2509","290.335","1149","24","545.887","5648","4.36","1.09","0.0459514","1","5","found in faint-star QLP search","2021-07-12","2024-08-22","2025-01-15"
"220144363","4199.01","","3","3","3","3","4","4","42.5","54.4","317","6","19","2","PC","PC","4199.01","11.5141","1","qlp-s06-faintsearch","FAINT","99.039982","6.472367","-4.312","-6.163","2458487.70703","4.4466179","4.511","8.644208","7930","16.7023","1257.77","1659","47","598.941","6534","4.03","1.85","","1.347","6","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"53593542","4200.01","","3","3","3","1","4","4","72.2","110.1","317","3","0","0","PC","PC","4200.01","13.5569","1","qlp-s06-faintsearch","FAINT","100.367833","-3.892372","0.931","-2.906","2458489.557328","1.027641","1.977","13.800181","12630","","2542.32","1978","21","1362.6","5640","","","","","6","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"95057860","4201.01","","3","4","3","4","4","4","49.8","141.6","99.87","4","2","2","PC","CP","4201.01","13.5011","1","qlp-s06-faintsearch","FAINT","90.474724","-13.461371","11.721","6.204","2458485.286309","3.5809733","2.18","40.765178","36850","12.0428","40.4443","702","50","189.011","3790","4.64","0.61","","0.599491","6","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"237603062","4202.01","","3","3","3","3","4","4","61.8","128.8","317","2","0","1","PC","PC","4202.01","13.519","1","qlp-s06-faintsearch","FAINT","103.310748","2.936985","-13.985","-3.021","2458485.594249","2.6689906","2.854","15.461885","14140","","728.121","1447","20","1466.79","5247.8","","","","","6","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"72494421","4203.01","","3","4","3","1","4","4","59.2","126.7","317","3","0","0","PC","PC","4203.01","13.5854","1","qlp-s06-faintsearch","FAINT","93.334811","-11.492309","1.233","-2.738","2458488.940223","2.9531039","2.501","18.362197","16770","","332.97","1190","24","1500.32","5304.5","","","","","6","some odd-even but few transits; found in faint-star QLP search","2021-07-12","2024-08-22","2024-12-06"
"158697949","4204.01","","3","3","3","3","4","4","18.3","83.1","47.56","0","2","1","PC","PC","4204.01","10.9786","1","qlp-s06-faintsearch","FAINT","86.905182","4.382898","3.983","-13.723","2458484.978133","3.9592516","3.269","3.436359","3160","7.85756","1272.37","1663","34","346.758","7068","4.35","1.39","","1.564","6","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"280645209","4205.01","","3","3","3","3","4","4","27.6","87.6","91.03","3","0","1","PC","PC","4205.01","12.672","1","qlp-s06-faintsearch","FAINT","101.297015","-1.96049","-3.901","-16.391","2459217.815236","5.9056572","4.314","11.701927","10720","11.5383","523.023","1332","28","344.106","5076","4.4","0.97","","0.85","6,33","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"281242007","4206.01","","3","3","3","3","4","4","26.8","58.9","127.19","1","0","1","PC","PC","4206.01","13.2045","1","qlp-s06-faintsearch","FAINT","98.984253","4.713477","-1.802","0.266","2458489.048222","2.4170503","3.246","8.425347","7730","13.975","1340.72","1685","12","860.033","5796.8","4.07","1.56","0.317","1.04","6","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"37242226","4207.01","","5","5","5","5","5","5","38.7","50.4","317","1","0","0","PC","FP","4207.01","13.3581","1","qlp-s06-faintsearch","FAINT","98.313616","-4.1063","-2.766","1.328","2458488.379945","1.0681394","2.082","7.944008","7290","19.5184","7148.75","2561","12","1719.42","7248","3.95","2.23","","1.63","6","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"280304556","4208.01","","3","3","3","1","4","4","70.4","158.1","317","1","0","0","PC","PC","4208.01","13.6625","1","qlp-s06-faintsearch","FAINT","100.898906","-1.158464","","","2458489.275982","1.72328","3.005","15.505938","14180","","","","18","1725.36","","","","","","6","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"200090347","4209.01","","3","3","3","3","4","4","44.7","89.9","108.93","1","0","2","PC","PC","4209.01","13.2977","1","qlp-s06-faintsearch","FAINT","86.682021","3.98974","-0.921","-5.176","2458489.686771","0.8631737","1.227","6.894555","6330","12.7525","2000.07","1863","15","764.305","6142","4.17","1.47","","1.16","6","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"409315469","4210.01","","3","5","3","3","4","4","40.7","80","65.25","1","0","1","PC","APC","4210.01","12.9715","1","qlp-s07-faintsearch","FAINT","109.772452","-14.970588","-9.827","-0.647","2459251.255943","1.0754208","1.01","5.38774","4950","9.41227","358.947","1212","18","393.038","4614","4.16","1.17","","0.731","7,33,34","V-shaped; found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"385654601","4211.01","","3","3","3","3","4","4","40.3","72.5","317","1","0","2","PC","PC","4211.01","12.9289","1","qlp-s07-faintsearch","FAINT","110.792422","-13.219616","1.157","1.065","2459250.468953","2.2715616","2.741","8.928793","8190","","1884.67","1835","19","1523.53","6671.3","","","","","7,34","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"126864892","4212.01","","3","5","3","3","4","4","37.3","145","317","0","2","1","PC","APC","4212.01","11.974","1","qlp-s07-faintsearch","FAINT","116.382113","-25.98469","-6.1","0.3","2459252.978961","2.3485025","1.804","3.338337","3070","","2588.32","1987","12","1051.92","8807.8","","","","","7,34","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"32408928","4213.01","","5","5","5","5","5","5","26.3","80.2","61.57","2","0","1","PC","FP","4213.01","12.6825","1","qlp-s07-faintsearch","FAINT","117.475892","-10.381904","-4.925","1.018","2459252.322453","1.0435229","1.476","5.409563","4970","9.09391","2148.73","1896","24","656.326","6259","4.34","1.23","","1.22","7,34","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"409594381","4214.01","","3","4","3","4","4","4","36.3","102.2","86.27","4","24","3","PC","PC","4214.01","11.0071","1","qlp-s07-faintsearch","FAINT","110.24951","-13.926265","-0.331","-15.227","2459248.541475","3.491383","2.999","5.060448","4650","11.154","555.531","1352","65","346.881","5936.5","4.28","1.59","","1.044","7,33,34","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"7274938","4215.01","","3","3","3","1","4","4","20.4","56.9","85.25","1","0","0","PC","PC","4215.01","13.0896","1","qlp-s07-faintsearch","FAINT","113.836327","-11.001601","-0.429","3.603","2459251.093808","1.0994412","1.394","4.199051","3860","11.0223","2816.92","2029","12","1183.53","6915","4.19","1.63","","1.51","7,34","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"187861378","4216.01","","5","5","5","5","5","5","8.7","128.9","14.53","0","1","1","PC","FP","4216.01","11.2486","1","qlp-s07-faintsearch","FAINT","111.293211","-8.620052","-2.694","0.375","2459251.531855","2.1816809","3.83","1.390633","1280","","13037.6","2976","16","1675.78","8582.7","4.08","","","","7,34","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"108939482","4217.01","","5","5","5","5","5","5","25.3","70.8","80.42","0","0","0","EB","FP","4217.01","13.5295","1","spoc-s61-b0A","FAINT","112.729853","-28.684266","-6.705","3.376","2459963.592775","1.1870336669464","2.7329028614651","8.900962","8164.5762552838","10.674714857733","3443.5604617526","1953.7620866888","10.483797","927.754","6325","4.41","1.1588499546051","","1.25","7,61","found in faint-star QLP search; centroid offset centered on TIC 108939491 (Tmag~16.3) in spoc-s61-b0A; TIC 108939491 Gaia EB candidate at 2xP. Retired as NEB.","2021-07-12","2024-09-08","2024-09-08"
"142628514","4218.01","TIC 142628514.01","3","3","3","3","4","4","41.3","56.1","317","1","0","1","PC","PC","4218.01","12.7868","1","qlp-s07-faintsearch","FAINT","118.791369","-22.611009","-4.648","0.138","2458514.633837","2.6269521","3.503","13.118628","12010","17.6062","2547.74","1979","34","1016.95","6976","4.22","1.58","","1.53","7","found in faint-star QLP search; CTOI from Olmschenk et al. (2021)","2021-07-12","2024-08-22","2024-08-22"
"114103136","4219.01","","5","5","5","5","5","5","3.6","14.3","14.48","0","0","0","EB","FP","4219.01","16.0657","1","qlp-s07-faintsearch","FAINT","113.982909","-30.748181","-9.684","7.815","2458515.145173","1.1471548","1.403","2.902793","2670","3.90118","249.626","1107","26","695.78","3901","4.47","0.75","","0.605","7","found in faint-star QLP search; TFOP FP; retired as NEB","2021-07-12","2024-08-22","2024-08-22"
"346995484","4220.01","","3","4","3","1","4","4","58","94.2","317","3","0","0","PC","PC","4220.01","13.475","1","qlp-s07-faintsearch","FAINT","117.353395","-14.564683","-4.807","2.527","2459251.118701","1.9138779","2.352","20.517632","18720","","2433.26","1956","38","1289.89","7246","","","","","7,34","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"334252687","4221.01","","3","4","3","3","4","4","37.2","40.6","317","3","0","1","PC","PC","4221.01","12.8542","1","qlp-s07-faintsearch","FAINT","116.806624","-14.55819","-1.736","-1.268","2459249.304348","2.8395663","2.1","10.758486","9860","","412.404","1255","21","746.058","5858","","","","","7,34","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"318054782","4222.01","","5","5","5","5","5","5","25.7","50.9","105.27","1","0","2","PC","FP","4222.01","12.9913","1","qlp-s07-faintsearch","FAINT","110.868087","3.134948","-3.72","-4.636","2459226.922752","0.8335712","1.509","3.632428","3340","12.5164","3359.53","2120","15","1246.21","6158","3.87","2.09","","1.17","7,33","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"157088184","4223.01","","3","3","3","3","4","4","23.7","83.6","112.92","4","0","1","PC","PC","4223.01","12.8006","1","qlp-s07-faintsearch","FAINT","104.807393","-37.45202","-6.148","7.725","2459244.780823","7.2654708","3.568","15.230635","13930","13.0064","181.435","1022","63","502.584","5944","4.43","1.05","","1.09","6,7,33,34","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"148667071","4224.01","","3","3","3","3","4","4","30","77.9","81.81","3","0","1","PC","PC","4224.01","12.2815","1","qlp-s07-faintsearch","FAINT","114.747907","-30.575281","-5.535","-4.433","2459963.721518","1.161347","2.471","4.700541","4320","10.7619","6500.64","2501","15","715.234","6289","4.11","1.62","","1.23","7,34,61","found in faint-star QLP search; v-shaped; possible centroid offset to E","2021-07-12","2024-08-22","2024-08-22"
"141405814","4225.01","","5","5","5","5","5","5","","","112.95","0","1","1","PC","FP","4225.01","9.7402","1","qlp-s07-faintsearch","FAINT","117.121112","-19.340207","-2.377","0.806","2459250.333738","1.1355486","2.63","0.42352","390","13.0419","47965.7","4122","14","1658.75","10262","","7.04","","","7,34","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"127328218","4226.01","","3","3","3","3","4","4","28.3","37.7","317","1","1","5","PC","PC","4226.01","11.5637","1","qlp-s07-faintsearch","FAINT","116.964425","-25.567936","-8.7","2.3","2459963.356258","2.9628955","1.909","5.016817","4610","14.7038","1606.41","","18","867.497","7998","","2.04","","","7,34,61","found in faint-star QLP search; v-shaped; multiple stars in pixel","2021-07-12","2024-08-22","2024-08-22"
"99081059","4227.01","","3","3","3","3","4","4","23.8","64.2","123.93","3","0","1","PC","PC","4227.01","12.5536","1","qlp-s07-faintsearch","FAINT","107.709537","-20.055305","-0.938","-3.338","2459250.439665","3.4169475","2.454","7.49568","6880","13.7893","705.607","1435","28","857.708","6610","4.16","1.63","","1.38","7,33,34","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"415143674","4228.01","","3","3","3","1","4","4","26.1","37.7","317","0","0","0","PC","PC","4228.01","13.5444","1","spoc-s61-b0A","FAINT","114.566022","-23.804576","-3.453","6.656","2459965.252097","6.0219202747174","6.6297461293865","15.451471","14130.544259714","19.10855215133","631.21572117738","1278.3924623875","12.893667","1114.01","5932","4.07","1.586179971695","","1.08","7,61","found in faint-star QLP search","2021-07-12","2024-09-09","2024-09-10"
"319282294","4229.01","","5","5","5","5","5","5","21.7","31.1","317","0","0","0","PC","FP","4229.01","13.5964","1","qlp-s07-faintsearch","FAINT","110.294291","-9.500598","-1.076","1.827","2458514.968282","1.1385671","1.897","6.774369","6220","16.0326","13181.3","2985","11","2348.86","9024","4.19","2","","2.28","7","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"128127712","4230.01","","3","3","3","3","4","4","","","58.54","0","2","5","PC","PC","4230.01","12.6356","1","spoc-s61-b0A","FAINT","117.673125","-26.52598","","","2459963.157918","1.9401022334351","2.4525241998179","7.185645","6596.3715029979","","1077.9282957973","1461.3936558204","10.077431","","5436.9","","","","","7,61","found in faint-star QLP search; v-shaped; no stellar radius","2021-07-12","2024-09-06","2024-09-07"
"127895118","4231.01","","3","3","3","3","4","4","19.7","73.7","119.03","2","1","1","PC","PC","4231.01","12.3563","1","qlp-s07-faintsearch","FAINT","117.472121","-28.353484","-2.777","3.373","2459965.923212","3.2970252","2.279","7.134965","6550","13.4619","2098.67","1885","15","1175.96","8945","4.35","1.67","","2.26","7,61","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"126357909","4232.01","","5","5","5","5","5","5","23.2","73.7","52.56","0","0","0","PC","FP","4232.01","13.5184","1","qlp-s07-faintsearch","FAINT","115.809569","-26.239291","-17.136","8.553","2458513.957617","1.2247985","1.645","8.326874","7640","8.32531","1294.24","1670","12","591.382","5699","4.55","0.89","","1.015","7","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
"113295476","4233.01","","5","5","5","5","5","5","26.9","26.7","317","1","0","2","PC","FP","4233.01","13.5689","1","qlp-s07-faintsearch","FAINT","113.266602","-30.104096","-5.172","9.271","2458514.824342","1.820443","2.643","7.987757","7330","16.6319","2155.48","1898","10","1469.53","6079","3.92","1.94","","1.14","7","found in faint-star QLP search","2021-07-12","2024-08-22","2025-02-18"
"81055189","4234.01","","3","3","3","1","4","4","17","53.8","54.76","1","0","0","PC","PC","4234.01","13.5392","1","qlp-s07-faintsearch","FAINT","106.355066","-21.109526","-1.854","12.205","2458515.925371","0.908232","2.28","5.464122","5020","8.54322","7791.46","2617","12","1003.03","6481","4.38","1.23","","1.32","7","found in faint-star QLP search","2021-07-12","2024-08-22","2024-08-22"
