Planet_Name,SNR_Emission_15_micron,SNR_Emission_5_micron,SNR_Transmission_K_mag,Rp,Mp,Tday,Teq,log10g_p,Period,Transit_Duration,K_mag,Distance,Teff,log10g_s,Transit_Flag,Catalog_Name
TOI 2366.01,0.007,0.019,,1.15,,1348.0,874.0,,17.187,3.845,10.7,439.57,6050.0,3.867,True,toi
TOI 2327.01,0.0,0.001,,0.28,,529.0,407.0,,82.79,5.8476,8.4,100.35,5780.0,4.493,True,toi
TOI 2375.01,0.025,0.057,,1.58,,1379.0,789.0,,6.1601,1.808,11.6,521.12,5669.0,4.293,True,toi
TOI 2370.01,0.001,0.007,,0.47,,1041.0,824.0,,12.6827,3.827,10.5,294.75,5851.0,4.426,True,toi
TOI 2385.01,0.026,0.06,,1.21,,1309.0,1007.0,,3.1581,2.3952,11.7,401.84,4340.0,4.25,True,toi
TOI 2347.01,0.134,0.029,,0.72,,3198.0,1735.0,,1.1736,1.397,10.5,587.37,6034.0,3.915,True,toi
TOI 2378.01,0.013,0.044,,1.03,,1235.0,950.0,,3.4973,2.0988,11.9,390.62,4913.0,4.532,True,toi
TOI 2336.01,0.054,0.055,,0.98,,1733.0,1165.0,,7.7119,3.994,9.3,297.72,6458.0,4.031,True,toi
TOI 2332.01,0.008,0.042,,1.06,,1175.0,964.0,,7.4972,3.589,11.1,360.48,5596.0,4.432,True,toi
TOI 2321.01,0.0,0.0,,0.26,,255.0,101.0,,716.3497,3.612,8.9,120.54,5646.0,4.461,True,toi
TOI 2361.01,0.007,0.044,,1.08,,1118.0,888.0,,8.7155,3.934,10.8,314.88,5395.0,4.36,True,toi
TOI 2373.01,0.002,0.017,,1.0,,1052.0,805.0,,13.3368,4.384,11.6,508.69,5517.0,4.264,True,toi
TOI 2376.01,0.038,0.027,,0.84,,1884.0,1449.0,,3.1822,3.0677,11.7,665.58,5751.0,4.162,True,toi
TOI 2342.01,0.003,0.011,,0.35,,1191.0,809.0,,3.9472,1.699,9.7,139.55,4794.0,4.474,True,toi
TOI 338.01,0.093,0.069,,1.27,,1912.0,1456.0,,5.3678,4.271,10.6,542.25,6561.0,4.102,True,toi
TOI 2369.01,0.062,0.055,,0.96,,1756.0,1435.0,,3.3638,3.418,11.0,418.29,5713.0,4.239,True,toi
TOI 2428.01,,,,,,,0.0,,7.5702,0.916,15.3,,,,True,toi
TOI 2415.01,0.132,0.111,,1.08,,1555.0,1197.0,,0.5154,1.0,12.6,341.3,3558.0,4.637,True,toi
TOI 2408.01,0.0,0.009,,0.49,,857.0,787.0,,9.4636,3.061,10.5,186.33,4935.0,4.598,True,toi
TOI 2397.01,0.007,0.023,,0.68,,1290.0,1130.0,,6.0033,3.947,10.9,330.68,5527.0,4.375,True,toi
TOI 2394.01,0.003,0.007,,0.31,,1316.0,1105.0,,3.4978,2.236,10.7,236.36,5356.0,4.592,True,toi
TOI 2410.01,0.034,0.016,,0.36,,2052.0,1325.0,,0.7989,0.831,10.7,232.82,4785.0,4.453,True,toi
TOI 2401.01,0.403,0.152,,1.62,,2432.0,1704.0,,5.8682,3.651,8.3,323.51,6294.0,3.546,True,toi
TOI 2431.01,0.863,0.217,,0.5,,2438.0,1998.0,,0.2242,0.292,7.6,36.06,4079.0,4.584,True,toi
TOI 2396.01,0.125,0.035,,0.79,,2708.0,1599.0,,1.5099,1.329,10.4,469.61,5735.0,3.957,True,toi
TOI 2407.01,0.0,0.011,,0.34,,854.0,657.0,,2.7029,1.6999,10.3,92.44,3596.0,4.716,True,toi
TOI 2398.01,0.0,0.008,,0.78,,721.0,398.0,,19.4061,1.961,10.3,195.15,5099.0,4.548,True,toi
TOI 2414.01,0.156,0.108,,1.15,,1884.0,1449.0,,1.7771,1.567,11.0,327.51,5627.0,4.456,True,toi
TOI 2399.01,0.03,0.025,,1.0,,1846.0,1109.0,,5.4682,1.814,11.0,611.36,6597.0,4.164,True,toi
TOI 1847.02,0.0,0.006,,0.46,,833.0,810.0,,12.7726,2.743,10.3,190.42,5076.0,4.53,True,toi
TOI 2426.01,0.004,0.006,,0.21,,1480.0,1226.0,,4.0816,2.691,9.0,138.3,5716.0,4.425,True,toi
TOI 2393.01,0.0,0.009,,0.81,,906.0,653.0,,18.8418,3.184,11.0,372.18,5603.0,4.353,True,toi
TOI 2395.01,0.015,0.044,,1.06,,1348.0,1037.0,,7.8687,4.0228,11.0,413.22,6394.0,4.435,True,toi
TOI 2405.01,0.005,0.015,,0.37,,1230.0,947.0,,1.9793,1.6874,10.5,153.33,4001.0,4.473,True,toi
TOI 954.01,0.152,0.077,,0.81,,2113.0,1659.0,,3.685,4.536,8.8,238.77,5756.0,3.879,True,toi
TOI 2416.01,0.01,0.025,,1.03,,1347.0,942.0,,8.2755,3.755,11.5,557.73,5640.0,4.152,True,toi
TOI 2424.01,0.072,0.088,,1.53,,1636.0,1258.0,,12.3751,6.6166,9.5,410.95,6174.0,3.763,True,toi
TOI 2412.01,,,,,,,499.0,,15.2986,3.214,,57.69,,,True,toi
TOI 2406.01,0.0,0.003,,0.24,,533.0,410.0,,3.0767,1.2492,11.9,55.42,3163.0,5.07,True,toi
TOI 2434.01,0.11,0.015,,0.67,,5879.0,4523.0,,1.3808,0.9134,8.8,594.99,9431.0,3.649,True,toi
TOI 2429.01,0.001,0.008,,0.2,,1087.0,836.0,,7.0846,3.1023,8.3,87.09,5518.0,4.573,True,toi
TOI 2425.01,0.0,0.003,,0.76,,520.0,364.0,,50.694,4.068,9.9,159.68,5216.0,4.604,True,toi
TOI 2427.01,0.009,0.016,,0.18,,1355.0,783.0,,1.3061,0.634,7.0,28.51,4072.0,4.581,True,toi
TOI 2400.01,0.087,0.015,,0.48,,3774.0,1993.0,,1.0339,1.404,9.7,465.46,6444.0,3.837,True,toi
TOI 2404.01,0.0,0.003,,0.38,,977.0,752.0,,20.3627,4.589,10.2,295.74,6142.0,4.359,True,toi
TOI 2402.01,0.008,0.026,,0.76,,1265.0,999.0,,5.5095,2.892,11.1,345.0,5519.0,4.455,True,toi
TOI 2409.01,0.0,0.006,,0.55,,891.0,685.0,,12.9697,1.1129,9.9,187.55,5017.0,4.381,True,toi
TOI 2421.01,0.103,0.071,,0.96,,1892.0,1475.0,,4.3474,4.684,9.7,327.93,5618.0,3.927,True,toi
TOI 2403.01,2.868,0.798,,1.96,,2807.0,2159.0,,1.8099,3.7637,8.2,194.46,6278.0,3.973,True,toi
TOI 2411.01,0.016,0.012,,0.16,,1675.0,1289.0,,0.7828,1.2621,8.5,59.54,4099.0,4.52,True,toi
TOI 2422.01,,,,0.89,,,0.0,,18.236,4.91,8.2,100.8,6160.0,,True,toi
TOI 810.02,0.0,0.0,,0.23,,614.0,472.0,,90.8479,11.1179,9.5,232.47,5705.0,4.154,True,toi
TOI 2432.01,0.163,0.032,,0.8,,3410.0,1446.0,,1.8274,1.491,9.2,463.05,6131.0,3.58,True,toi
TOI 1900.01,0.041,0.046,,1.12,,1645.0,1266.0,,3.0566,2.3926,12.2,623.23,5735.0,4.414,True,toi
TOI 2430.01,0.072,0.017,,0.42,,3079.0,1598.0,,1.1007,0.909,9.3,297.86,6409.0,4.144,True,toi
TOI 1936.01,0.126,0.123,,1.14,,1703.0,1361.0,,2.3506,2.369,10.7,279.48,5593.0,4.458,True,toi
TOI 2419.01,0.0,0.004,,0.32,,1056.0,888.0,,18.8813,5.943,9.5,245.49,5990.0,4.216,True,toi
TOI 2420.01,0.073,0.048,,1.06,,1919.0,1166.0,,5.8426,3.747,9.8,435.17,5707.0,3.763,True,toi
TOI 2413.01,0.007,0.033,,1.11,,1189.0,914.0,,13.419,5.9222,10.4,340.77,5185.0,3.925,True,toi
TOI 2418.01,0.0,0.009,,0.66,,649.0,883.0,,25.867,4.923,9.6,135.1,5095.0,4.561,True,toi
TOI 2417.01,0.016,0.012,,0.44,,1812.0,993.0,,4.8327,2.308,9.1,257.34,5485.0,3.895,True,toi
TOI 1016.01,0.041,0.08,,1.26,,1505.0,1158.0,,12.6889,7.9201,10.0,368.65,7601.0,4.313,True,toi
TOI 2599.01,0.132,0.034,,1.0,,2929.0,2009.0,,4.1554,6.088,10.1,836.39,6352.0,3.442,True,toi
TOI 2438.01,,,,,,,1461.0,,1.9426,1.0207,,299.84,,,True,toi
TOI 2483.01,0.066,0.02,,0.43,,2699.0,1675.0,,1.4853,1.302,9.4,259.3,6365.0,4.185,True,toi
TOI 2454.01,0.0,0.003,,0.22,,858.0,660.0,,8.5064,2.8292,9.1,92.0,4431.0,4.448,True,toi
TOI 2479.01,0.0,0.003,,0.34,,736.0,566.0,,36.8382,4.9463,8.4,104.9,5363.0,4.241,True,toi
TOI 2462.01,0.019,0.054,,1.56,,1317.0,1013.0,,12.8643,4.7778,10.6,516.49,5549.0,3.906,True,toi
TOI 2443.01,0.0,0.006,,0.24,,633.0,487.0,,15.6692,4.5629,6.5,23.93,4214.0,4.528,True,toi
TOI 2455.01,0.0,0.071,,1.31,,685.0,527.0,,4.7205,1.8316,10.7,143.98,3553.0,4.746,True,toi
TOI 2451.01,0.081,0.062,,0.76,,1526.0,1174.0,,0.3439,0.9696,13.2,361.47,3199.0,4.702,True,toi
TOI 2468.01,0.005,0.017,,1.0,,1297.0,782.0,,24.4233,3.788,9.5,421.73,6102.0,3.749,True,toi
TOI 2453.01,0.0,0.004,,0.27,,716.0,551.0,,4.4414,1.3934,10.2,81.9,3609.0,4.735,True,toi
TOI 2481.01,0.0,0.004,,0.28,,930.0,766.0,,11.9948,3.374,9.6,151.76,5567.0,4.557,True,toi
TOI 402.02,0.0,0.003,,0.2,,771.0,593.0,,17.1807,2.1005,7.0,44.82,5175.0,4.532,True,toi
TOI 1909.01,0.053,0.072,,1.14,,1589.0,1138.0,,4.1537,1.702,10.4,303.94,6115.0,4.425,True,toi
TOI 2476.01,,,,1.25,,,1104.0,,3.8866,2.909,8.5,537.77,4732.0,,True,toi
TOI 2469.01,0.922,0.219,,2.09,,3184.0,2006.0,,2.3768,3.225,10.0,632.18,6931.0,3.799,True,toi
TOI 451.01,0.0,0.006,,0.35,,824.0,634.0,,16.3649,4.0478,9.2,123.74,5481.0,4.555,True,toi
TOI 2449.01,0.005,0.076,,1.06,,989.0,1215.0,,16.6542,7.792,9.1,156.79,6054.0,4.426,True,toi
TOI 2459.01,0.0,0.003,,0.26,,566.0,436.0,,19.1047,3.2517,7.6,36.61,4195.0,4.599,True,toi
TOI 2482.01,,,,0.14,,,709.0,,14.9316,4.729,8.0,,,,True,toi
TOI 2480.01,0.013,0.019,,0.84,,1556.0,913.0,,11.3543,3.414,10.0,470.36,6421.0,3.981,True,toi
TOI 2474.01,,,,0.48,,,1303.0,,4.2788,4.11,6.4,132.69,4971.0,,True,toi
TOI 2452.01,0.03,0.013,,0.3,,2020.0,1554.0,,0.9777,0.7657,9.4,148.46,4388.0,4.196,True,toi
TOI 624.01,1.246,0.342,,1.8,,3148.0,2388.0,,2.7443,3.42,9.0,330.74,8730.0,4.189,True,toi
TOI 2457.01,0.0,0.002,,0.25,,588.0,452.0,,14.1994,2.563,8.9,61.42,4045.0,4.637,True,toi
TOI 2441.01,0.0,0.001,,0.27,,472.0,363.0,,12.8901,2.5413,10.5,84.52,3478.0,4.766,True,toi
TOI 2450.01,0.0,0.008,,0.57,,757.0,582.0,,17.8832,4.3421,10.3,188.97,5426.0,4.633,True,toi
TOI 2463.01,0.137,0.08,,1.04,,2069.0,1592.0,,10.6079,12.7031,8.3,332.83,6481.0,3.545,True,toi
TOI 2470.01,0.0,0.004,,0.19,,879.0,687.0,,7.1853,2.347,8.5,66.75,4562.0,4.56,True,toi
TOI 2467.01,0.005,0.006,,0.16,,1557.0,1198.0,,1.7557,1.3491,8.9,94.76,4909.0,4.526,True,toi
TOI 2442.01,0.001,0.027,,0.91,,913.0,1053.0,,17.1217,6.507,10.4,262.48,5762.0,4.449,True,toi
TOI 2461.01,0.095,0.081,,1.22,,1828.0,1406.0,,6.1803,4.183,9.9,372.63,6513.0,4.084,True,toi
TOI 2478.01,0.01,0.008,,0.24,,1801.0,1386.0,,2.6474,2.8595,9.7,209.93,5748.0,4.345,True,toi
TOI 2446.01,0.0,0.006,,0.38,,898.0,691.0,,18.6859,5.4844,9.3,159.87,5926.0,4.482,True,toi
TOI 2464.01,0.028,0.08,,1.12,,1300.0,1061.0,,3.7685,2.727,11.1,288.33,5160.0,4.495,True,toi
TOI 2439.01,,,,0.45,,,679.0,,14.3615,4.0965,10.1,246.16,5283.0,,True,toi
TOI 2458.01,0.009,0.008,,0.21,,1815.0,1396.0,,3.737,1.9917,7.9,112.96,6092.0,4.249,True,toi
TOI 2465.01,0.009,0.01,,0.28,,1697.0,1305.0,,3.7592,2.9962,9.5,219.09,6808.0,4.591,True,toi
TOI 452.01,0.014,0.054,,0.91,,1220.0,938.0,,4.7634,3.0078,10.7,246.38,5258.0,4.508,True,toi
TOI 2440.01,1.212,0.312,,1.37,,2720.0,2092.0,,0.6462,1.1964,10.0,212.59,5257.0,4.271,True,toi
TOI 2475.01,0.001,0.005,,0.43,,1072.0,620.0,,15.7926,2.823,9.6,235.61,5600.0,4.162,True,toi
TOI 2460.01,0.222,0.051,,0.59,,3071.0,2362.0,,0.5155,0.8503,10.4,279.5,5994.0,4.449,True,toi
TOI 2445.01,0.004,0.008,,0.13,,1254.0,964.0,,0.3711,0.4918,10.8,48.58,3333.0,4.958,True,toi
TOI 2471.01,0.082,0.04,,1.18,,2167.0,1522.0,,6.5857,2.777,9.6,499.45,5908.0,3.549,True,toi
TOI 2437.01,0.005,0.008,,0.37,,1465.0,1127.0,,5.166,3.0197,10.4,286.8,5927.0,4.377,True,toi
TOI 1903.01,0.108,0.05,,1.1,,2199.0,1761.0,,3.8404,5.242,11.0,715.38,5977.0,3.861,True,toi
TOI 2448.01,0.006,0.004,,0.32,,2185.0,1463.0,,9.0182,3.08,9.9,490.82,9671.0,4.33,True,toi
TOI 2466.01,0.376,0.143,,1.68,,2446.0,1973.0,,2.6267,4.087,11.1,663.83,6475.0,4.061,True,toi
TOI 2473.01,1.419,0.371,,1.57,,2956.0,3579.0,,1.2312,2.756,9.6,284.18,6589.0,4.207,True,toi
TOI 1926.01,0.011,0.008,,0.27,,1809.0,1392.0,,1.3372,1.7026,11.1,280.55,5112.0,4.503,True,toi
TOI 2444.01,0.022,0.142,,1.4,,1041.0,801.0,,1.6474,1.3243,11.5,190.75,3556.0,4.656,True,toi
TOI 2477.01,0.004,0.024,,1.16,,1205.0,229.0,,34.7769,5.598,9.6,362.23,7505.0,4.09,True,toi
TOI 2578.01,0.239,0.186,,1.32,,1878.0,1444.0,,3.458,2.6232,9.4,285.53,6428.0,4.346,True,toi
TOI 2617.01,0.014,0.068,,1.51,,1174.0,958.0,,6.3187,3.504,11.9,467.32,5257.0,4.411,True,toi
TOI 1933.01,0.128,0.047,,1.35,,2486.0,1913.0,,3.2633,5.2814,12.1,1342.29,6561.0,3.934,True,toi
TOI 2485.01,0.022,0.048,,1.09,,1419.0,1121.0,,11.2348,6.217,10.1,397.95,6016.0,4.012,True,toi
TOI 2484.01,0.001,0.012,,0.46,,1073.0,787.0,,8.3273,2.517,9.9,179.13,5632.0,4.541,True,toi
TOI 1913.01,0.094,0.088,,1.16,,1729.0,1330.0,,3.3489,3.3546,10.9,389.57,5711.0,4.267,True,toi
TOI 1915.01,0.11,0.059,,1.18,,2109.0,1622.0,,2.292,3.1813,12.2,800.38,6208.0,4.309,True,toi
TOI 1914.01,0.038,0.025,,1.03,,1991.0,1532.0,,4.1933,1.8221,11.5,737.67,6405.0,4.125,True,toi
TOI 2486.01,0.011,0.017,,0.28,,1408.0,1089.0,,1.5412,1.535,9.4,96.5,4205.0,4.479,True,toi
TOI 1916.01,0.223,0.048,,1.29,,3640.0,2801.0,,1.8882,3.6694,12.0,1458.83,8549.0,4.113,True,toi
TOI 2494.01,0.004,0.038,,0.85,,1042.0,800.0,,8.3761,1.976,9.6,152.87,5376.0,4.499,True,toi
TOI 2536.01,,,,,,,574.0,,31.992,8.824,11.8,631.95,,,True,toi
TOI 2507.01,0.0,0.003,,0.25,,880.0,677.0,,17.3051,3.4976,8.6,103.45,5824.0,4.529,True,toi
TOI 2535.01,0.0,0.01,,0.88,,810.0,566.0,,16.4453,3.038,11.4,343.59,5278.0,4.509,True,toi
TOI 2491.01,0.191,0.126,,1.82,,2091.0,1608.0,,5.9278,2.56,10.5,533.73,8343.0,4.367,True,toi
TOI 1932.01,0.199,0.113,,1.64,,2059.0,1584.0,,5.6108,6.3385,10.5,627.07,6158.0,3.816,True,toi
TOI 2490.01,,,,0.7,,1001.0,770.0,,14.5099,7.4747,10.2,267.65,5459.0,4.278,True,toi
TOI 2546.01,0.159,0.069,,1.67,,2282.0,974.0,,2.1812,0.428,11.0,515.36,6126.0,4.174,True,toi
TOI 2552.01,0.002,0.01,,0.27,,1102.0,848.0,,2.3701,1.8216,9.8,102.26,4007.0,4.564,True,toi
TOI 2506.01,,,,0.27,,,0.0,,14.9696,5.832,9.1,236.24,6456.0,,True,toi
TOI 966.01,0.252,0.212,,1.42,,1825.0,1404.0,,3.4092,3.2068,9.8,253.99,6316.0,4.367,True,toi
TOI 1923.01,0.03,0.036,,1.08,,1672.0,1210.0,,4.2042,2.124,12.0,609.84,6781.0,4.544,True,toi
TOI 880.02,0.011,0.022,,0.25,,1382.0,1063.0,,2.5736,2.481,8.0,60.67,4935.0,4.522,True,toi
TOI 2496.01,0.035,0.32,,2.05,,964.0,742.0,,1.5747,1.9286,11.6,196.68,3273.0,4.668,True,toi
TOI 2528.01,0.001,0.015,,0.78,,1015.0,1056.0,,11.7249,5.928,12.0,513.43,5980.0,4.557,True,toi
TOI 2540.01,0.0,0.006,,0.23,,620.0,477.0,,12.7187,3.1583,6.3,19.14,4023.0,4.597,True,toi
TOI 2505.01,0.019,0.01,,0.37,,2080.0,1297.0,,2.8972,1.958,9.6,282.78,5879.0,4.087,True,toi
TOI 2533.01,0.013,0.031,,0.86,,1385.0,1008.0,,6.6858,2.896,10.8,368.41,6144.0,4.399,True,toi
TOI 2511.01,0.252,0.043,,0.87,,3954.0,1906.0,,0.7952,0.912,10.2,523.87,6811.0,4.022,True,toi
TOI 2543.01,0.048,0.048,,0.97,,1730.0,1331.0,,7.5428,6.4482,10.0,426.8,6263.0,3.982,True,toi
TOI 2545.01,0.003,0.007,,0.23,,1330.0,1023.0,,7.994,4.271,8.1,107.12,5846.0,4.265,True,toi
TOI 2495.01,0.0,0.001,,0.17,,494.0,380.0,,7.7954,1.6942,9.8,43.08,3356.0,4.871,True,toi
TOI 2537.01,0.0,0.002,,1.3,,444.0,421.0,,94.0998,4.8738,10.4,184.99,4654.0,4.295,True,toi
TOI 2531.01,0.002,0.026,,0.91,,1027.0,790.0,,8.1484,3.1686,11.2,314.69,5320.0,4.52,True,toi
TOI 2524.01,0.018,0.051,,1.18,,1326.0,1061.0,,7.1858,4.2543,11.2,438.84,5758.0,4.302,True,toi
TOI 2519.01,0.0,0.004,,0.2,,923.0,691.0,,6.9552,2.062,8.8,81.86,4742.0,4.569,True,toi
TOI 2516.01,,,,1.66,,,0.0,,5.4927,7.906,9.7,545.08,9567.0,,True,toi
TOI 2502.01,0.069,0.031,,1.17,,2291.0,1762.0,,3.1414,4.4361,12.8,1477.98,6534.0,4.09,True,toi
TOI 2503.01,0.087,0.061,,1.18,,1865.0,1434.0,,1.6752,2.2718,12.8,743.97,5457.0,4.448,True,toi
TOI 2525.02,0.0,0.002,,0.93,,520.0,400.0,,49.2446,6.5807,11.9,395.4,4944.0,4.514,True,toi
TOI 2542.01,,,,,,,1138.0,,4.1134,2.7671,14.4,4625.12,,,True,toi
TOI 2497.01,0.092,0.076,,1.05,,1863.0,1433.0,,10.6557,7.8236,8.5,285.29,6715.0,3.797,True,toi
TOI 2487.01,0.087,0.076,,1.37,,1795.0,1430.0,,3.4025,3.141,11.9,646.19,6138.0,4.337,True,toi
TOI 2532.01,0.0,0.012,,0.85,,838.0,721.0,,16.7225,4.223,11.4,363.49,5560.0,4.542,True,toi
TOI 2510.01,0.015,0.007,,0.24,,2208.0,1326.0,,1.9785,1.282,9.2,204.17,6317.0,4.351,True,toi
TOI 1478.01,0.011,0.093,,1.1,,1084.0,1119.0,,10.1802,4.613,9.2,152.89,5623.0,4.405,True,toi
TOI 2489.01,0.137,0.077,,0.79,,1987.0,1528.0,,1.427,1.3368,10.1,215.39,5310.0,4.377,True,toi
TOI 2514.01,0.001,0.003,,0.19,,1218.0,1181.0,,6.3951,4.047,9.6,173.76,5563.0,4.45,True,toi
TOI 2521.01,0.045,0.042,,0.81,,1734.0,1313.0,,5.5631,4.533,9.7,341.35,5730.0,3.974,True,toi
TOI 2517.01,0.045,0.013,,0.45,,2803.0,1726.0,,2.6788,2.49,9.4,403.77,6863.0,3.931,True,toi
TOI 2509.01,0.046,0.011,,0.38,,3108.0,2063.0,,1.534,2.128,9.9,446.95,6694.0,4.024,True,toi
TOI 2504.01,0.04,0.056,,1.36,,1661.0,1277.0,,13.5854,4.7039,10.3,508.56,8389.0,4.298,True,toi
TOI 2508.01,,,,0.28,,,0.0,,1.6951,3.238,9.5,306.6,6796.0,,True,toi
TOI 2554.01,0.199,0.125,,1.59,,2047.0,1575.0,,6.2637,5.364,10.0,483.92,6888.0,3.993,True,toi
TOI 2544.01,0.009,0.038,,1.37,,1238.0,953.0,,21.069,3.7404,9.6,377.87,6029.0,3.89,True,toi
TOI 2547.01,0.202,0.154,,1.18,,1844.0,1419.0,,2.3114,2.748,10.3,273.7,5786.0,4.395,True,toi
TOI 2520.01,0.004,0.007,,0.12,,1515.0,2128.0,,2.0944,4.133,8.7,87.41,5298.0,4.621,True,toi
TOI 2492.01,0.041,0.089,,1.56,,1437.0,1118.0,,10.1004,4.977,10.5,421.42,6519.0,4.219,True,toi
TOI 2518.01,0.001,0.004,,0.2,,1269.0,1095.0,,6.8979,3.401,9.3,160.82,6016.0,4.489,True,toi
TOI 640.01,0.366,0.195,,1.77,,2135.0,1622.0,,5.0038,3.439,9.2,342.0,6442.0,3.913,True,toi
TOI 2498.01,0.017,0.015,,0.43,,1758.0,1352.0,,3.7382,2.9752,9.9,275.27,5938.0,4.251,True,toi
TOI 2501.01,0.0,0.004,,0.24,,834.0,642.0,,5.3263,2.2585,9.7,93.88,4066.0,4.607,True,toi
TOI 509.02,0.0,0.008,,0.27,,808.0,622.0,,21.4003,5.3847,6.9,48.97,5560.0,4.463,True,toi
TOI 2522.01,0.012,0.01,,0.15,,1750.0,2033.0,,2.0989,4.365,8.1,84.5,5531.0,4.454,True,toi
TOI 892.01,0.031,0.058,,1.07,,1517.0,1361.0,,10.6266,5.415,10.1,340.54,7723.0,4.434,True,toi
TOI 2549.01,,,,,,,1546.0,,4.8581,5.7406,11.2,970.12,8303.0,,True,toi
TOI 2513.01,0.032,0.013,,0.35,,2318.0,1727.0,,2.5577,2.577,9.2,258.69,6039.0,4.025,True,toi
TOI 2539.01,0.077,0.021,,0.46,,2754.0,2119.0,,0.9856,1.5285,10.5,386.52,5709.0,4.166,True,toi
TOI 2488.01,0.02,0.028,,0.94,,1543.0,1187.0,,10.7668,4.244,9.6,385.24,5403.0,3.68,True,toi
TOI 2499.01,0.283,0.209,,1.59,,1876.0,1400.0,,2.5575,1.053,9.7,233.95,5974.0,4.371,True,toi
TOI 2500.01,0.157,0.062,,1.17,,2536.0,1978.0,,2.9553,3.031,11.2,702.71,7837.0,4.311,True,toi
TOI 1912.01,0.118,0.102,,1.2,,1812.0,1507.0,,5.4054,4.859,9.8,343.08,6410.0,4.143,True,toi
TOI 1922.01,0.138,0.081,,1.71,,2079.0,1600.0,,4.5769,3.5593,11.5,878.52,6687.0,4.088,True,toi
TOI 2526.01,0.026,0.065,,1.05,,1361.0,1268.0,,8.0114,5.197,10.1,302.14,5923.0,4.25,True,toi
TOI 2525.01,0.0,0.007,,0.87,,667.0,513.0,,23.3419,6.4129,11.9,395.4,4944.0,4.514,True,toi
TOI 2527.01,0.241,0.045,,1.08,,3726.0,2270.0,,2.3019,3.706,9.9,743.09,6919.0,3.541,True,toi
TOI 2553.01,0.01,0.045,,1.01,,1217.0,1066.0,,8.3848,4.258,10.8,339.02,6106.0,4.479,True,toi
TOI 2515.01,0.094,0.083,,1.22,,1789.0,1493.0,,5.9017,2.417,9.3,281.45,6127.0,4.021,True,toi
TOI 625.01,0.46,0.216,,1.61,,2337.0,1933.0,,4.787,4.936,9.3,341.26,7669.0,4.131,True,toi
TOI 2523.01,0.005,0.008,,0.26,,1501.0,1200.0,,4.6411,2.849,9.1,166.26,5809.0,4.357,True,toi
TOI 2551.01,0.019,0.013,,0.7,,2035.0,1355.0,,5.4368,2.335,11.3,730.42,7980.0,4.377,True,toi
TOI 2541.01,0.165,0.025,,0.73,,4871.0,2858.0,,1.4118,2.702,9.6,737.81,7902.0,3.622,True,toi
TOI 2538.01,0.194,0.038,,1.09,,3844.0,2282.0,,2.9104,3.606,10.0,906.75,7989.0,3.636,True,toi
TOI 880.03,0.0,0.003,,0.26,,780.0,495.0,,14.3319,1.596,8.0,60.67,4935.0,4.522,True,toi
TOI 2548.01,0.006,0.094,,1.08,,980.0,676.0,,8.5235,2.444,8.9,100.59,5238.0,4.544,True,toi
TOI 2512.01,0.019,0.007,,0.18,,2464.0,2502.0,,2.3933,5.507,8.5,199.34,6393.0,4.076,True,toi
TOI 5526.01,0.0,0.001,,0.23,,637.0,617.0,,21.73,2.4879,9.4,106.2,4788.0,4.573,True,toi
TOI 2623.01,,,,0.98,,,2391.0,,0.5475,1.789,11.1,995.74,5145.0,,True,toi
TOI 2618.01,0.02,0.024,,1.06,,1680.0,1764.0,,8.25,3.317,11.5,766.74,7076.0,4.231,True,toi
TOI 2584.01,0.061,0.054,,1.45,,1815.0,1290.0,,4.6966,3.056,12.0,840.1,6503.0,4.251,True,toi
TOI 2557.01,0.133,0.08,,2.18,,2073.0,1595.0,,9.8305,3.7879,10.6,797.47,6832.0,3.694,True,toi
TOI 2563.01,0.015,0.039,,1.18,,1334.0,907.0,,5.0182,2.301,12.0,501.58,5487.0,4.405,True,toi
TOI 3042.01,,,,,,,1720.0,,2.7559,3.255,11.9,1084.92,,,True,toi
TOI 3068.01,,,,,,,1734.0,,1.5959,1.539,12.0,1180.26,,,True,toi
TOI 4016.01,,,,,,,870.0,,1.8138,1.29,11.3,,,,True,toi
TOI 2608.01,0.034,0.032,,1.12,,1723.0,1325.0,,4.7247,4.3083,12.1,884.52,5615.0,4.04,True,toi
TOI 2580.01,,,,1.64,,2305.0,1938.0,,3.3979,,9.9,379.25,6590.0,4.051,True,toi
TOI 2637.01,,,,,,,2710.0,,0.1521,0.5,14.7,874.66,,,True,toi
TOI 2604.01,0.092,0.047,,1.36,,2184.0,1680.0,,4.9097,5.4135,11.7,1080.15,6606.0,3.937,True,toi
TOI 2582.01,,,,0.81,,,0.0,,3.0183,2.78,11.2,348.14,5238.0,,True,toi
TOI 2590.01,0.033,0.009,,0.16,,2889.0,2547.0,,0.7461,1.754,8.7,139.15,6162.0,4.397,True,toi
TOI 2350.02,0.005,0.01,,0.34,,1388.0,1205.0,,4.8714,2.643,9.6,185.51,5484.0,4.353,True,toi
TOI 2625.01,,,,,,,1413.0,,2.1481,3.9313,12.3,843.03,,,True,toi
TOI 2610.01,0.002,0.063,,1.43,,785.0,604.0,,2.1539,2.1777,13.1,296.76,3148.0,4.752,True,toi
TOI 2593.01,0.113,0.024,,0.6,,3313.0,1836.0,,1.4711,1.677,9.6,436.8,6514.0,3.882,True,toi
TOI 2603.01,0.036,0.098,,1.03,,1240.0,954.0,,1.3325,1.6031,11.9,,3947.0,4.656,True,toi
