draw_index,stable,note,m_b,a_b,e_b,inc_b,Omega_b,omega_b,M_b,m_c,a_c,e_c,inc_c,Omega_c,omega_c,M_c,m_d,a_d,e_d,inc_d,Omega_d,omega_d,M_d,m_e,a_e,e_e,inc_e,Omega_e,omega_e,M_e,detail_file
2467,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.9486903e-05,0.1705335,0.25909463,1.5707963267948966,0.0,-2.1462412,1.6161833,1.198276e-05,0.20746835,0.22174907,1.5707963267948966,0.0,-2.1437914,3.9928815,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_2467.csv
2723,False,encounter,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.3621176e-05,0.17053442,0.36403948,1.5707963267948966,0.0,-2.2482705,1.9554315,9.655469e-06,0.20746319,0.3144978,1.5707963267948966,0.0,-2.2516532,4.3023453,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_2723.csv
5813,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.5750617e-05,0.17053445,0.20446792,1.5707963267948966,0.0,-2.5223138,2.0203452,1.0411694e-05,0.20746411,0.17574234,1.5707963267948966,0.0,-2.5241446,4.403914,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_5813.csv
5898,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.2520304e-05,0.17053428,0.2557094,1.5707963267948966,0.0,-2.3493772,1.8972878,6.881394e-06,0.20746316,0.22121677,1.5707963267948966,0.0,-2.3553576,4.2783265,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_5898.csv
5089,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.6094415e-05,0.1705342,0.29024324,1.5707963267948966,0.0,-2.3867497,2.0134664,9.179526e-06,0.20746301,0.24999735,1.5707963267948966,0.0,-2.3895717,4.376009,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_5089.csv
3056,True,stable,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.9465955e-05,0.17053556,0.10330001,1.5707963267948966,0.0,2.9293497,2.6868873,1.3018218e-05,0.20746107,0.08805456,1.5707963267948966,0.0,2.9199064,5.103209,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_3056.csv
84,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.9637233e-05,0.1705346,0.10867929,1.5707963267948966,0.0,-2.5787961,1.9052892,1.235338e-05,0.2074641,0.0920153,1.5707963267948966,0.0,-2.5793133,4.3115563,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_84.csv
3847,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.787717e-05,0.17053443,0.19784889,1.5707963267948966,0.0,-2.4675121,1.9413419,1.1347026e-05,0.20746402,0.16933021,1.5707963267948966,0.0,-2.4690337,4.3264384,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_3847.csv
1106,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.7789424e-05,0.170534,0.2905363,1.5707963267948966,0.0,-2.4363096,2.080974,1.2762833e-05,0.20746431,0.2492684,1.5707963267948966,0.0,-2.4362612,4.435607,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_1106.csv
2351,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.255118e-05,0.1705345,0.117315225,1.5707963267948966,0.0,-2.7069132,2.0624738,7.076059e-06,0.20746286,0.102040686,1.5707963267948966,0.0,-2.714813,4.4771523,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_2351.csv
657,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.4553948e-05,0.17053446,0.25977924,1.5707963267948966,0.0,-2.4673877,2.0604634,9.306872e-06,0.20746312,0.22385924,1.5707963267948966,0.0,-2.4709249,4.4307847,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_657.csv
5692,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.4341288e-05,0.17053452,0.2395242,1.5707963267948966,0.0,-2.646342,2.238194,8.605531e-06,0.20746213,0.20698144,1.5707963267948966,0.0,-2.6490304,4.610975,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_5692.csv
5732,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.8260416e-05,0.17053391,0.24403174,1.5707963267948966,0.0,-2.2178042,1.6952395,1.1281069e-05,0.20746648,0.20889768,1.5707963267948966,0.0,-2.217701,4.075052,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_5732.csv
4383,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.2219189e-05,0.17053424,0.24841166,1.5707963267948966,0.0,-2.2803378,1.7898393,8.1109665e-06,0.20746459,0.21469378,1.5707963267948966,0.0,-2.2851343,4.1746244,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_4383.csv
287,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.574818e-05,0.17053464,0.27304608,1.5707963267948966,0.0,3.0439038,2.9002233,1.0494864e-05,0.20746122,0.23578112,1.5707963267948966,0.0,3.041914,5.2689233,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_287.csv
468,True,stable,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.3989985e-05,0.17053477,0.002495529,1.5707963267948966,0.0,-2.9361725,2.07622,7.736428e-06,0.2074623,0.0028037825,1.5707963267948966,0.0,3.0028434,4.856687,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_468.csv
5144,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.6964643e-05,0.17053442,0.22928457,1.5707963267948966,0.0,-2.4534202,1.983233,1.1067461e-05,0.2074639,0.19667709,1.5707963267948966,0.0,-2.4553344,4.3601613,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_5144.csv
5703,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.8929202e-05,0.17053385,0.28622335,1.5707963267948966,0.0,-2.2037523,1.7452121,1.265701e-05,0.20746647,0.24518605,1.5707963267948966,0.0,-2.2027519,4.1117306,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_5703.csv
1467,False,encounter,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.4923111e-05,0.17053376,0.36259916,1.5707963267948966,0.0,-2.1637578,1.8158507,8.815973e-06,0.20746478,0.31290704,1.5707963267948966,0.0,-2.166176,4.1687794,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_1467.csv
3624,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.54633e-05,0.1705349,0.15963797,1.5707963267948966,0.0,-2.8947065,2.3469577,1.0203005e-05,0.20746237,0.1373699,1.5707963267948966,0.0,-2.899549,4.7429857,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_3624.csv
5207,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,2.0125184e-05,0.17053355,0.18378095,1.5707963267948966,0.0,-2.1124089,1.4614949,1.2077237e-05,0.2074682,0.15653193,1.5707963267948966,0.0,-2.1077824,3.8563132,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_5207.csv
544,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.5510203e-05,0.17053466,0.20921622,1.5707963267948966,0.0,-2.4987183,2.001142,9.476086e-06,0.20746297,0.18005183,1.5707963267948966,0.0,-2.5025122,4.386311,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_544.csv
3269,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.3457137e-05,0.17053442,0.23482218,1.5707963267948966,0.0,-2.3226504,1.8237748,8.684618e-06,0.20746434,0.20242034,1.5707963267948966,0.0,-2.3272488,4.2089515,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_3269.csv
5796,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.6412878e-05,0.17053439,0.18063839,1.5707963267948966,0.0,-2.3613985,1.7789617,1.0553218e-05,0.20746467,0.15490551,1.5707963267948966,0.0,-2.3634648,4.1738424,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_5796.csv
5197,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.3273076e-05,0.1705347,0.20997694,1.5707963267948966,0.0,-2.6031222,2.1277776,8.253345e-06,0.20746237,0.18176493,1.5707963267948966,0.0,-2.6072757,4.512668,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_5197.csv
2241,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.43343095e-05,0.170534,0.28931668,1.5707963267948966,0.0,-2.2918813,1.8792748,8.507451e-06,0.2074644,0.2494388,1.5707963267948966,0.0,-2.2948325,4.247369,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_2241.csv
1211,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.45911135e-05,0.17053421,0.30505398,1.5707963267948966,0.0,-2.3695111,2.0187259,1.0315436e-05,0.20746373,0.26291773,1.5707963267948966,0.0,-2.3717582,4.3766065,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_1211.csv
5700,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.7431415e-05,0.17053431,0.27595705,1.5707963267948966,0.0,-2.449294,2.0689816,1.1974444e-05,0.20746376,0.23677182,1.5707963267948966,0.0,-2.4505033,4.429805,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_5700.csv
2153,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.6758608e-05,0.17053436,0.23073582,1.5707963267948966,0.0,-2.613002,2.181126,1.1631287e-05,0.20746343,0.19794887,1.5707963267948966,0.0,-2.6145976,4.5530925,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_2153.csv
4131,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.7636856e-05,0.1705341,0.2915581,1.5707963267948966,0.0,-2.4084206,2.0454612,1.3130567e-05,0.2074642,0.2501277,1.5707963267948966,0.0,-2.4087403,4.401451,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_4131.csv
3843,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.8752911e-05,0.17053401,0.17687319,1.5707963267948966,0.0,-2.2409172,1.6200643,1.30000835e-05,0.20746689,0.15077241,1.5707963267948966,0.0,-2.2380195,4.0131426,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_3843.csv
5676,True,stable,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.7147573e-05,0.17053431,0.10074882,1.5707963267948966,0.0,-2.2096636,1.4720707,1.2036594e-05,0.20746589,0.085818715,1.5707963267948966,0.0,-2.2055686,3.8836365,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_5676.csv
2254,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.5229376e-05,0.17053472,0.12102343,1.5707963267948966,0.0,-2.6850612,2.0455775,9.282945e-06,0.20746313,0.10421353,1.5707963267948966,0.0,-2.690579,4.455264,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_2254.csv
2118,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.774835e-05,0.17053548,0.20857365,1.5707963267948966,0.0,2.847836,2.949534,1.1829155e-05,0.20745955,0.17964847,1.5707963267948966,0.0,2.844322,5.338487,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_2118.csv
206,True,stable,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.5557376e-05,0.1705351,0.08685678,1.5707963267948966,0.0,2.9384122,2.6473136,9.749247e-06,0.20746182,0.074964225,1.5707963267948966,0.0,2.9325418,5.0662823,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_206.csv
2402,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.788038e-05,0.17053407,0.25784767,1.5707963267948966,0.0,-2.4393337,2.020534,1.0825774e-05,0.20746383,0.22107704,1.5707963267948966,0.0,-2.4407246,4.387583,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_2402.csv
5690,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.5654388e-05,0.17053442,0.23716065,1.5707963267948966,0.0,-2.608881,2.1893325,9.61412e-06,0.20746262,0.20417218,1.5707963267948966,0.0,-2.6117775,4.562179,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_5690.csv
1828,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.7446157e-05,0.1705344,0.23207548,1.5707963267948966,0.0,-2.5331767,2.0875726,1.1604661e-05,0.20746358,0.1989669,1.5707963267948966,0.0,-2.53494,4.4611297,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_1828.csv
1847,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.7073915e-05,0.17053397,0.27413726,1.5707963267948966,0.0,-2.2756565,1.8283153,1.0988567e-05,0.20746514,0.23538256,1.5707963267948966,0.0,-2.2764957,4.1979475,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_1847.csv
3101,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.8077135e-05,0.1705346,0.22931391,1.5707963267948966,0.0,-2.6127427,2.1778874,1.2524496e-05,0.2074633,0.19637977,1.5707963267948966,0.0,-2.6144216,4.549777,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_3101.csv
5364,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.8297183e-05,0.17053448,0.24228355,1.5707963267948966,0.0,-2.6625533,2.2622952,1.116631e-05,0.20746243,0.20783508,1.5707963267948966,0.0,-2.664944,4.6309648,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_5364.csv
3659,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.6207778e-05,0.17053467,0.22821176,1.5707963267948966,0.0,-2.6609173,2.2320094,1.0477715e-05,0.20746243,0.19619533,1.5707963267948966,0.0,-2.664223,4.606665,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_3659.csv
3041,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.5399293e-05,0.17053464,0.17723802,1.5707963267948966,0.0,-2.8127713,2.2965255,9.797642e-06,0.20746237,0.15262517,1.5707963267948966,0.0,-2.815961,4.6858463,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_3041.csv
4477,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.5750766e-05,0.17053472,0.16939317,1.5707963267948966,0.0,-2.98253,2.4574008,8.670898e-06,0.20746133,0.14607354,1.5707963267948966,0.0,-2.9881444,4.851541,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_4477.csv
1164,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.3151224e-05,0.17053452,0.21410514,1.5707963267948966,0.0,-2.4366653,1.9334989,8.618669e-06,0.20746386,0.18496574,1.5707963267948966,0.0,-2.4409394,4.320964,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_1164.csv
1832,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.783965e-05,0.1705346,0.1390679,1.5707963267948966,0.0,-2.633087,2.022884,1.071924e-05,0.2074633,0.118944235,1.5707963267948966,0.0,-2.6358426,4.4236994,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_1832.csv
1054,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.771311e-05,0.17053436,0.2029583,1.5707963267948966,0.0,-2.526687,2.022633,1.2685015e-05,0.20746458,0.17370205,1.5707963267948966,0.0,-2.5264566,4.402799,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_1054.csv
5750,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.9842782e-05,0.17053439,0.21364827,1.5707963267948966,0.0,-2.5984716,2.129518,1.3313749e-05,0.2074637,0.18243007,1.5707963267948966,0.0,-2.5985897,4.503925,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_5750.csv
514,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.8491168e-05,0.17053404,0.22342387,1.5707963267948966,0.0,-2.3612478,1.8541799,1.1125664e-05,0.20746508,0.19132036,1.5707963267948966,0.0,-2.3610377,4.2329683,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_514.csv
1342,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.671277e-05,0.17053452,0.2550877,1.5707963267948966,0.0,-2.5829773,2.1951213,1.0684233e-05,0.20746242,0.21923603,1.5707963267948966,0.0,-2.585779,4.561626,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_1342.csv
4246,True,stable,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.6969552e-05,0.1705352,0.08397872,1.5707963267948966,0.0,3.0841632,2.5007825,1.0101769e-05,0.2074612,0.07222121,1.5707963267948966,0.0,3.0751474,4.9223247,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_4246.csv
5232,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.6832006e-05,0.17053403,0.29431105,1.5707963267948966,0.0,-2.342737,1.960424,1.2494219e-05,0.20746472,0.25262663,1.5707963267948966,0.0,-2.3433266,4.3191366,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_5232.csv
702,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.8230914e-05,0.17053382,0.21872014,1.5707963267948966,0.0,-2.2076864,1.6409025,1.2235714e-05,0.20746705,0.18697295,1.5707963267948966,0.0,-2.2062058,4.026337,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_702.csv
4571,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.6904982e-05,0.17053524,0.16362253,1.5707963267948966,0.0,2.8085966,2.9052749,1.0927312e-05,0.20746066,0.14084986,1.5707963267948966,0.0,2.803754,5.306225,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_4571.csv
1384,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,2.1396521e-05,0.1705355,0.14715056,1.5707963267948966,0.0,3.1267517,2.583548,1.4113656e-05,0.20746073,0.1252498,1.5707963267948966,0.0,3.119229,4.984001,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_1384.csv
3188,False,encounter,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.5463595e-05,0.17053376,0.3690539,1.5707963267948966,0.0,-2.3192115,2.0743089,9.519326e-06,0.20746344,0.3186627,1.5707963267948966,0.0,-2.3209732,4.412355,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_3188.csv
1006,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.4042177e-05,0.17053437,0.27732837,1.5707963267948966,0.0,-2.299979,1.8688893,7.968603e-06,0.2074633,0.23937629,1.5707963267948966,0.0,-2.3045998,4.243023,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_1006.csv
235,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.7574393e-05,0.17053421,0.23834008,1.5707963267948966,0.0,-2.456565,2.0046906,1.1621332e-05,0.20746434,0.20419458,1.5707963267948966,0.0,-2.457609,4.3769674,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_235.csv
3093,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.6129583e-05,0.1705343,0.23424007,1.5707963267948966,0.0,-2.5469608,2.1088338,1.1144792e-05,0.20746359,0.2012774,1.5707963267948966,0.0,-2.5483785,4.481669,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_3093.csv
1662,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.6556549e-05,0.17053422,0.18724352,1.5707963267948966,0.0,-2.1874268,1.5663519,1.1008965e-05,0.20746629,0.1601865,1.5707963267948966,0.0,-2.18836,3.9643016,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_1662.csv
4895,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.4854107e-05,0.17053409,0.22678214,1.5707963267948966,0.0,-2.2223113,1.6737041,9.21107e-06,0.20746551,0.19486137,1.5707963267948966,0.0,-2.225692,4.063961,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_4895.csv
1218,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,2.1457314e-05,0.17053413,0.12383461,1.5707963267948966,0.0,-2.1717224,1.4580207,1.2757148e-05,0.20746632,0.104959324,1.5707963267948966,0.0,-2.1631439,3.8592055,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_1218.csv
